split,instance_id,caption,image_path,mapped_class,class_label,attributes,color,material,condition,size
train,Team14_BlackMarshallEarphones_E,Black marshall case bluetooth earphones with yellow design,pooled_images/team14_earphones (56).jpg,earphones,electronic_accessories_earphones,color:black;material:unknown;condition:used;size:small,black,unknown,used,small
train,Team14_WhiteEarphones_U,White bluetooth earphones with open lid front side,pooled_images/team14_earphones (57).jpg,earphones,electronic_accessories_earphones,color:white;material:plastic;condition:used;size:small,white,plastic,used,small
train,Team14_BlueEarphones_D,blue bluetooth earphones side view,pooled_images/team14_earphones (58).jpg,earphones,electronic_accessories_earphones,color:blue;material:plastic;condition:used;size:small,blue,plastic,used,small
train,Team14_BlackEarphones_AD,Black bluetooth earphones with round silver design side view,pooled_images/team14_earphones (59).jpg,earphones,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,Team14_BlackEarphones_V,black bluetooth earphones with closed lid,pooled_images/team14_earphones (60).jpg,earphones,electronic_accessories_earphones,color:black;material:unknown;condition:unknown;size:small,black,unknown,unknown,small
val,Team14_BlackEarphones_W,Black bluetooth earphones with round silver design top side view,pooled_images/team14_earphones (61).jpg,earphones,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
val,Team14_BlackEarphones_AB,Black bluetooth earphones with round silver design top view,pooled_images/team14_earphones (62).jpg,earphones,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
val,Team14_BlackEarphones_AC,black bluetooth earphones with diagonal orientation,pooled_images/team14_earphones (63).jpg,earphones,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,Team14_BlackEarphones_I,Black bluetooth earphones with round silver design,pooled_images/team14_earphones (64).jpg,earphones,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,Team14_BlackEarphones_X,black bluetooth earphones with open lid top view,pooled_images/team14_earphones (65).jpg,earphones,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,Team14_BlackEarphones_J,black bluetooth earphones with horizontal orientation,pooled_images/team14_earphones (66).jpg,earphones,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,Team14_SilverEarphones_A,silver gray bluetooth earphones with silver lining,pooled_images/team14_earphones (67).jpg,earphones,electronic_accessories_earphones,color:silver;material:plastic;condition:used;size:small,silver,plastic,used,small
train,Team14_WhiteEarphones_V,White bluetooth earphones top view square shape,pooled_images/team14_earphones (68).jpg,earphones,electronic_accessories_earphones,color:white;material:plastic;condition:used;size:small,white,plastic,used,small
train,Team14_WhiteEarphones_W,white bluetooth earphones back side square shape,pooled_images/team14_earphones (69).jpg,earphones,electronic_accessories_earphones,color:white;material:plastic;condition:used;size:small,white,plastic,used,small
train,Team14_WhiteEarphones_X,white bluetooth earphones open lid with side view,pooled_images/team14_earphones (70).jpg,earphones,electronic_accessories_earphones,color:white;material:plastic;condition:used;size:small,white,plastic,used,small
train,Team14_SilverEarphones_B,silver gray bluetooth earphones with silver lining,pooled_images/team14_earphones (71).jpg,earphones,electronic_accessories_earphones,color:silver;material:plastic;condition:used;size:small,silver,plastic,used,small
train,Team14_WhiteEarphones_Y,white bluetooth earphones open lid upside down,pooled_images/team14_earphones (72).jpg,earphones,electronic_accessories_earphones,color:white;material:plastic;condition:used;size:small,white,plastic,used,small
train,Team14_SilverEarphones_C,silver gray bluetooth earphones with silver lining,pooled_images/team14_earphones (73).jpg,earphones,electronic_accessories_earphones,color:silver;material:plastic;condition:used;size:small,silver,plastic,used,small
train,Team14_SilverEarphones_D,silver gray bluetooth earphones with silver lining,pooled_images/team14_earphones (74).jpg,earphones,electronic_accessories_earphones,color:silver;material:plastic;condition:used;size:small,silver,plastic,used,small
train,Team14_SilverEarphones_E,silver gray bluetooth earphones with silver lining,pooled_images/team14_earphones (75).jpg,earphones,electronic_accessories_earphones,color:silver;material:plastic;condition:used;size:small,silver,plastic,used,small
val,Team14_BlackEarphones_Y,black bluetooth earphones with closed lid kept on bedsheet,pooled_images/team14_earphones (76).jpg,earphones,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,Team14_BlackEarphones_K,black earphones bluetooth side view,pooled_images/team14_earphones (77).jpg,earphones,electronic_accessories_earphones,color:black;material:unknown;condition:unknown;size:small,black,unknown,unknown,small
val,Team14_BlackEarphones_M,black case on earphones bluetooth with closed lid,pooled_images/team14_earphones (85).jpg,earphones,electronic_accessories_earphones,color:black;material:unknown;condition:used;size:small,black,unknown,used,small
val,Team14_BlackEarphones_N,Black bluetooth earphones placed in standing position,pooled_images/team14_earphones (88).jpg,earphones,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,Team14_BlackEarphones_O,black bluetooth earphones with a case for hanging,pooled_images/team14_earphones (89).jpg,earphones,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,Team14_BlackEarphones_P,Black earphones with hook for hanging,pooled_images/team14_earphones (90).jpg,earphones,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
val,Team14_UnkEarphones_E,ivory colour earphones bluetooth with no lid,pooled_images/team14_earphones (93).jpg,earphones,electronic_accessories_earphones,color:unknown;material:unknown;condition:deformed;size:small,unknown,unknown,deformed,small
train,team3_watch_01_1,A black analog metal wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_001.jpg,wristwatch,wrist_watch,color:black;material:metal;condition:new;size:unknown,black,metal,new,unknown
train,team3_watch_01_2,A black analog metal wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_002.jpg,wristwatch,wrist_watch,color:black;material:metal;condition:new;size:unknown,black,metal,new,unknown
train,team3_watch_02_1,A pink rubber smart wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_003.jpg,wristwatch,wrist_watch,color:pink;material:rubber;condition:new;size:unknown,pink,rubber,new,unknown
train,team3_watch_02_2,A pink rubber smart wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_004.jpg,wristwatch,wrist_watch,color:pink;material:rubber;condition:new;size:unknown,pink,rubber,new,unknown
train,team3_watch_02_3,A pink rubber smart wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_005.jpg,wristwatch,wrist_watch,color:pink;material:rubber;condition:new;size:unknown,pink,rubber,new,unknown
train,team3_watch_02_4,A pink rubber smart wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_006.jpg,wristwatch,wrist_watch,color:pink;material:rubber;condition:new;size:unknown,pink,rubber,new,unknown
train,team3_watch_02_5,A pink rubber smart wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_007.jpg,wristwatch,wrist_watch,color:pink;material:rubber;condition:new;size:unknown,pink,rubber,new,unknown
val,team3_watch_03_1,A yellow analog metal wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_008.jpg,wristwatch,wrist_watch,color:yellow;material:metal;condition:new;size:unknown,yellow,metal,new,unknown
train,team3_watch_03_2,A yellow analog metal wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_009.jpg,wristwatch,wrist_watch,color:yellow;material:metal;condition:new;size:unknown,yellow,metal,new,unknown
train,team3_watch_03_3,A yellow analog metal wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_010.jpg,wristwatch,wrist_watch,color:yellow;material:metal;condition:new;size:unknown,yellow,metal,new,unknown
val,team3_watch_03_4,A yellow analog metal wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_011.jpg,wristwatch,wrist_watch,color:yellow;material:metal;condition:new;size:unknown,yellow,metal,new,unknown
train,team3_watch_04_1,A black analog leather wrist_watch with plain pattern in used condition.,pooled_images/team3_wrist_watch_012.jpg,wristwatch,wrist_watch,color:black;material:leather;condition:used;size:unknown,black,leather,used,unknown
train,team3_watch_04_2,A black analog leather wrist_watch with plain pattern in used condition.,pooled_images/team3_wrist_watch_013.jpg,wristwatch,wrist_watch,color:black;material:leather;condition:used;size:unknown,black,leather,used,unknown
train,team3_watch_04_3,A black analog leather wrist_watch with plain pattern in used condition.,pooled_images/team3_wrist_watch_014.jpg,wristwatch,wrist_watch,color:black;material:leather;condition:used;size:unknown,black,leather,used,unknown
train,team3_watch_04_4,A black analog leather wrist_watch with plain pattern in used condition.,pooled_images/team3_wrist_watch_015.jpg,wristwatch,wrist_watch,color:black;material:leather;condition:used;size:unknown,black,leather,used,unknown
train,team3_watch_04_5,A black analog leather wrist_watch with plain pattern in used condition.,pooled_images/team3_wrist_watch_016.jpg,wristwatch,wrist_watch,color:black;material:leather;condition:used;size:unknown,black,leather,used,unknown
train,team3_watch_05_1,A black analog ceramic wrist_watch with plain pattern in used condition.,pooled_images/team3_wrist_watch_017.jpg,wristwatch,wrist_watch,color:black;material:ceramic;condition:used;size:unknown,black,ceramic,used,unknown
train,team3_watch_05_2,A black analog ceramic wrist_watch with plain pattern in used condition.,pooled_images/team3_wrist_watch_018.jpg,wristwatch,wrist_watch,color:black;material:ceramic;condition:used;size:unknown,black,ceramic,used,unknown
train,team3_watch_05_3,A black analog ceramic wrist_watch with plain pattern in used condition.,pooled_images/team3_wrist_watch_019.jpg,wristwatch,wrist_watch,color:black;material:ceramic;condition:used;size:unknown,black,ceramic,used,unknown
train,team3_watch_05_4,A black analog ceramic wrist_watch with plain pattern in used condition.,pooled_images/team3_wrist_watch_020.jpg,wristwatch,wrist_watch,color:black;material:ceramic;condition:used;size:unknown,black,ceramic,used,unknown
train,team3_watch_06_1,A silver analog metal wrist_watch in used condition.,pooled_images/team3_wrist_watch_021.jpg,wristwatch,wrist_watch,color:silver;material:metal;condition:used;size:unknown,silver,metal,used,unknown
train,team3_watch_06_2,A silver analog metal wrist_watch in used condition.,pooled_images/team3_wrist_watch_022.jpg,wristwatch,wrist_watch,color:silver;material:metal;condition:used;size:unknown,silver,metal,used,unknown
train,team3_watch_06_3,A silver analog metal wrist_watch in used condition.,pooled_images/team3_wrist_watch_023.jpg,wristwatch,wrist_watch,color:silver;material:metal;condition:used;size:unknown,silver,metal,used,unknown
val,team3_watch_07_1,A blue analog rubber wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_024.jpg,wristwatch,wrist_watch,color:blue;material:rubber;condition:new;size:unknown,blue,rubber,new,unknown
train,team3_watch_07_2,A blue analog rubber wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_025.jpg,wristwatch,wrist_watch,color:blue;material:rubber;condition:new;size:unknown,blue,rubber,new,unknown
train,team3_watch_07_3,A blue analog rubber wrist_watch with plain pattern in new condition.,pooled_images/team3_wrist_watch_026.jpg,wristwatch,wrist_watch,color:blue;material:rubber;condition:new;size:unknown,blue,rubber,new,unknown
